id,subject,chapter,group,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
noi-base-011,noi,Basedow,Nội tiết,Bệnh nhân Basedow khi điều trị nội khoa thì đi khám lại sau bao nhiêu tháng điều trị:,3-6 tháng,3 tháng,1 tháng,2 tuần,,b,C (thầy Bảy: 1 tháng)
noi-base-012,noi,Basedow,Nội tiết,Điều trị Basedow trừ:,Cắt tuyến giáp,Iod 131,Hoá chất,Thuốc kháng giáp trạng,,c,
noi-base-013,noi,Basedow,Nội tiết,Đặc điểm cơn cường giáp cấp trừ:,Nhịp tim > 140 l/p,Ỉa chảy,Đau vùng cổ,"Sốt cao, bốc hỏa, vã mồ hôi",,c,
noi-base-014,noi,Basedow,Nội tiết,"Đặc điểm của bướu giáp Basedow, trừ","Bướu chắc, cứng",Bướu to lan tỏa,Bướu không đau,Bướu mạch,,a,
noi-base-015,noi,Basedow,Nội tiết,Trong bướu đa nhân độc TRỪ,Bướu to,Nhân cứng chắc,TRAb không tăng,Nguy hiểm hơn Basedow,,d,(slide: mức độ cường giáp nhẹ hơn)
noi-base-016,noi,Basedow,Nội tiết,Nguyên nhân bướu giáp đơn thuần thường gặp chủ yếu,Thiếu iot,Thừa iot,Thuốc lithium,,,a,
noi-base-017,noi,Basedow,Nội tiết,Trong Basedow rung nhĩ thường gặp ở lúa tuổi nào,Nam > 60,Nữ > 50,Basedow tái phát,,,a,
noi-base-018,noi,Basedow,Nội tiết,"Lựa chọn điều trị thuốc PTU cho BN, TRỪ",Có thai,Cho con bú,Có biến chứng lồi mắt,Có biến chứng cơn bão giáp,,c,
noi-base-019,noi,Basedow,Nội tiết,PTU không dùng trong trường hợp nào:,Phụ nữ có thai 3 tháng đầu,Phụ nữ đang cho con bú,BN có men gan cao (1 rv khác: suy gan),BN có cơn bão giáp,,c,
noi-base-020,noi,Basedow,Nội tiết,Chẩn đoán Basedow,"FT4 tăng, TSH giảm",TRAb tăng cao,Anti TPO,Xạ hình độ tập trung I131,,a,
noi-base-021,noi,Basedow,Nội tiết,"Bệnh nhân FT4 50, TSH 0.05, siêu âm tuyến giáp thấy hình ảnh bướu giáp to lan tỏa, giảm âm, có 1 nhân kích thước tâm 1.2x1.3cm. Chẩn đoán nghĩ đến ở bệnh nhân, TRỪ:",Basedow,Viêm tuyến giáp cấp,Viêm tuyến giáp mạn,Bướu nhân đơn độc,,c,
noi-base-022,noi,Basedow,Nội tiết,"Bệnh nhân FT4 50, TSH 0.05, siêu âm tuyến giáp thấy hình ảnh bướu giáp to lan tỏa, giảm âm, có 1 nhân kích thước tâm 1.2x1.3cm. Xét nghiệm có TRAb tăng cao, cần làm thêm gì để chẩn đoán xác định:",Xạ hình TG,Đo độ tập trung iod 131,A-TPO,Không cần làm gì,,d,
noi-base-023,noi,Basedow,Nội tiết,"Bệnh nhân nữ 20 tuổi, tiền sử Basedow dùng thuốc thyrozol 5mg x 8 viên/ngày, gần đây mệt nhiều, tăng 5kg/5 ngày, nhịp tim đều 72 ck/p",Suy giáp,Nặng lên của Basedow,Bệnh nhân có thai,Phù,,a,
noi-base-024,noi,Basedow,Nội tiết,"Bệnh lý nào thường đi kèm với Basedow, TRỪ?",ĐTĐ typ 1.,Hc Addsion.,Thiếu máu ác tính.,Lupus ban đỏ hệ thống,,c,
noi-base-025,noi,Basedow,Nội tiết,Liều duy trì Thyrozol (Methimazol),5 – 10 mg,50 – 100 mg,15 – 30 mg,30 – 45 mg,,a,
noi-base-026,noi,Basedow,Nội tiết,Tiêu chuẩn chính xác nhất trong đánh giá cường giáp là:,TRAb cao,"TSH giảm, FT4 tăng",Xạ hình tuyến giáp hoặc đo độ tập trung,Anti TPO,,b,
noi-base-027,noi,Basedow,Nội tiết,BN Basedow nào k chỉ định dùng điều trị nội khoa lâu dài:,Lồi mắt,Mang thai,Cho con bú,Tim nhanh 130 l/p,,a,CS + phẫu thuật giảm lồi mắt khi bệnh ổn định > 6m
noi-base-028,noi,Basedow,Nội tiết,"Đặc điểm của phù niêm trong Basedow, trừ",XH trong thời gian lui bệnh,XH trong thời gian tiến triển bệnh,Có thể lan xuống mu chân,là dấu hiệu đặc hiệu quan trọng có giá trị chẩn đoán lâm sàng,,b,(slide)
noi-base-029,noi,Basedow,Nội tiết,"Run tay trong Basedow, trừ:","Do yếu cơ, teo cơ","Tần số nhanh, biên độ nhỏ",Tăng khi xúc động,Run đầu chi,,a,(slide) Yếu cơ là TC riêng biệt
noi-base-030,noi,Basedow,Nội tiết,Biến chứng hay gặp của điều trị I131 là:,Suy giáp.,Cơn bão giáp.,Viêm tuyến giáp,Cường giáp,,a,"(BC chính, > 50%)"
noi-base-031,noi,Basedow,Nội tiết,"Bệnh nhân nữ 32 tuổi, Basedow mới được chẩn đoán, tăng men gan ALT = 60 UI/L và AST = 65 UI/L, HbsAg và Anti HCV âm tính. Hướng điều trị cho bệnh nhân này là?",Thuốc kháng giáp trạng tổng hợp liều thấp,Thuốc kháng giáp trạng tổng hợp liều bình thường,I-131,Phẫu thuật cắt tuyến giáp gần toàn bộ,,a,
noi-base-032,noi,Basedow,Nội tiết,"Bệnh nhân nữ 32 tuổi, Basedow mới được chẩn đoán, tăng men gan ALT = 60 UI/L và AST = 65 UI/L, HbsAg và Anti HCV âm tính. Sau 8 tuần, đang điều trị Thyrozol 20mg/ngày, Bisoprolol 5mg/ngày, bệnh nhân phát hiện có thai 6 tuần. Xét nghiệm FT4: 32 pmol/L (12-22), TSH: 0,05 U/L (0,27 – 4,5). Bệnh nhân này nên được điều trị tiếp cường giáp thế nào?",Ngừng Thyrozol,Giảm liều Thyrozol,Đổi Thyrozol sang PTU,Chờ thêm xét nghiệm TRAb sẽ quyết định,,c,
noi-base-033,noi,Basedow,Nội tiết,"Bệnh nhân nữ 32 tuổi, Basedow mới được chẩn đoán, tăng men gan ALT = 60 UI/L và AST = 65 UI/L, HbsAg và Anti HCV âm tính. Mục tiêu điều trị cường giáp trong khi có thai là?",FT4 và TSH bình thường,"TSH < 2,5 U/L","FT4 ở giới hạn trên bình thường, TSH có thể thấp","FT4 ở giới hạn trên bình thường, TSH < 1,5 U/L",,c,
noi-base-034,noi,Basedow,Nội tiết,"Bệnh nhân nữ 32 tuổi, Basedow mới được chẩn đoán, tăng men gan ALT = 60 UI/L và AST = 65 UI/L, HbsAg và Anti HCV âm tính. Khi bệnh nhân đến khám ở 3 tháng cuối thai kỳ, bệnh nhân cần được xét nghiệm gì để dự đoán nguy cơ trẻ sơ sinh có thể bị cường giáp?","FT4, TSH",TRAb,"FT3, FT4, TSH",Anti-TPO,,b,
noi-base-035,noi,Basedow,Nội tiết,"Bệnh nhân nữ 32 tuổi, Basedow mới được chẩn đoán, tăng men gan ALT = 60 UI/L và AST = 65 UI/L, HbsAg và Anti HCV âm tính. Sau đẻ 2 tháng, bệnh nhân bị tái phát cường giáp, FT4: 38 pmol/L, TSH: 0,05 U/L. Hướng điều trị của bệnh nhân là?","Không điều trị thuốc kháng giáp trạng, có thể dùng thuốc chẹn beta nếu cần","Điều trị thuốc PTU, ngừng cho con bú","Điều trị Thyrozol, có thể cho con bú","Điều trị PTU, có thể cho con bú",,d,
noi-base-036,noi,Basedow,Nội tiết,"Bệnh nhân nữ 28 tuổi, đi khám vô sinh. Khám lâm sàng phát hiện bướu cổ to độ IB, chắc. Xét nghiệm FT4: 12,8 pmol/L (12-22) và TSH 6,8 U/L (0,35-4,5). Bệnh nhân này được chẩn đoán là?",Cường giáp dưới lâm sàng,Bướu cổ đơn thuần,Suy giáp dưới lâm sàng,Suy giáp rõ,,c,
noi-base-037,noi,Basedow,Nội tiết,"Bệnh nhân nữ 28 tuổi, đi khám vô sinh. Khám lâm sàng phát hiện bướu cổ to độ IB, chắc. Xét nghiệm FT4: 12,8 pmol/L (12-22) và TSH 6,8 U/L (0,35-4,5). Hướng điều trị bệnh nhân này nên là?",Cho điều trị ngay bằng L-Thyroxin,Cho điều trị ngay bằng Thiamazole,Chờ kết quả xét nghiệm Anti-TPO sẽ quyết định điều trị tiếp,Làm thêm xét nghiệm FT3 và Anti-TPO sẽ quyết định tiếp,,a,
noi-base-038,noi,Basedow,Nội tiết,"Bệnh nhân nữ 28 tuổi, đi khám vô sinh. Khám lâm sàng phát hiện bướu cổ to độ IB, chắc. Xét nghiệm FT4: 12,8 pmol/L (12-22) và TSH 6,8 U/L (0,35-4,5). Sau 1 năm, bệnh nhân có gọi điện nhờ bạn tư vấn sau khi được đặt phôi IVF, xét nghiệm beta-hCG tăng. bệnh nhân đang điều trị L-Thyroxin 50 mcg/ngày. Bạn sẽ khuyên bệnh nhân như thế nào?",Giữ nguyên liều L-Thyroxin,Tăng liều L-Thyroxin lên khoảng 30%,Tăng liều L-Thyroxin lên 50 – 75%,"Uống L-Thyroxin theo liều 1,75 µg/kg cân nặng/24h",,b,
noi-base-039,noi,Basedow,Nội tiết,"Bệnh nhân nữ 28 tuổi, đi khám vô sinh. Khám lâm sàng phát hiện bướu cổ to độ IB, chắc. Xét nghiệm FT4: 12,8 pmol/L (12-22) và TSH 6,8 U/L (0,35-4,5). Bệnh nhân đang dùng nhiều loại thuốc bổ, bạn sẽ yêu cầu bệnh nhân phải uống loại thuốc nào sau đây cách xa thời điểm uống L-Thyroxin?",Sắt,Dầu cá,Calci,A và C,,d,
noi-base-040,noi,Basedow,Nội tiết,"BN nữ, có tiền sử suy tim, đợt này bệnh nhân vào viện phát hiện Basedow, rung nhĩ. Điều trị phù hợp cho bệnh nhân này là:",I131,Điều trị nội khoa,Điều trị ngoại khoa,"Điều trị nội khoa 1 tháng, sau đó điều trị I131",,d,BN có biến chứng tim mạch  điều trị I131 CCĐ ngk
noi-base-041,noi,Basedow,Nội tiết,Nguyên nhân thường gặp nhất gây cường giáp là:,Basedow,Bướu nhân độc tuyến giáp,Di căn ung thư tuyến giáp thể nang,U tuyến yên tăng tiết TSH,,a,
noi-base-042,noi,Basedow,Nội tiết,Thuốc nào sau đây có thể thúc đẩy hoặc tái phát bệnh Basedow?,Procainamid,Acebutalol,Diltiazem,Amiodaron,,d,(giàu iod)
noi-base-043,noi,Basedow,Nội tiết,Cường giáp thường xảy ra ở bướu nhân độc tuyến giáp có tính chất:,"Bướu giáp lành tính, có đường kính lớn hơn 5cm","Bướu giáp lành tính, có đường kính lớn hơn 2,5cm","Bướu giáp ác tính, có đường kính lớn hơn 5cm","Bướu giáp ác tính, có đường kính lớn hơn 2,5cm",,b,
noi-base-044,noi,Basedow,Nội tiết,Dấu hiệu bàn tay Basedow là:,Bàn tay đỏ như son,"Bàn tay run biên độ nhỏ, tần số nhanh","Bàn tay nóng bừng, vã mồ hôi","Bàn tay lạnh, tím, buốt, giảm khi chườm ấm",,c,(sgk)
noi-base-045,noi,Basedow,Nội tiết,Dấu hiệu Stellwag là:,Co cơ mi trên gây hở khe mi,Mất đồng tác giữa nhãn cầu và mi trên,Nhìn đôi do liệt cơ vận nhãn,Mi mắt nhắm không kín,,d,
noi-base-046,noi,Basedow,Nội tiết,Đặc điểm không đúng ở bệnh da do Basedow:,Gặp chủ yếu ở mu chân,"Da dày, sần sùi",Màu nâu vàng hoặc tím đỏ,Không thể véo da lên được,,a,
noi-base-047,noi,Basedow,Nội tiết,Kháng thể quan trọng nhất trong bệnh Basedow:,Anti-TPO,Anti-TG,TSI,TRAb,,d,
noi-base-048,noi,Basedow,Nội tiết,Xét nghiệm hormone nào sau đây là nhạy nhất và quan trọng nhất để chẩn đoán cường giáp:,FT3,FT4,TRAb,TSH,,d,
noi-base-049,noi,Basedow,Nội tiết,Độ tập trung I¹³¹ tại tuyến giáp người bình thường sau 24h là:,15%,25%,40%,60%,,c,"(sgk: 2h 15%, 6h 25%)"
noi-base-050,noi,Basedow,Nội tiết,Hình ảnh siêu âm tuyến giáp ở bệnh nhân cường giáp:,Giảm âm đồng nhất,Tăng âm đồng nhất,Giảm âm không đồng nhất,Tăng âm không đồng nhất,,c,
noi-base-051,noi,Basedow,Nội tiết,Trường hợp nào sau đây gọi là cường giáp dưới lâm sàng:,"TSH giảm thấp; FT3,FT4 tăng cao","FT4 bình thường, FT3 tăng cao","TSH giảm; FT3, FT4 bình thường","TSH, FT3, FT4 đều tăng",,c,
noi-base-052,noi,Basedow,Nội tiết,"Một bệnh nhân có kết quả xét nghiệm như sau: FT4 giảm, FT3 bình thường, TSH bình thường. Chẩn đoán nguyên nhân phù hợp nhất:",Bướu giáp đơn thuần,Cường giáp,Cường giáp dưới lâm sàng,Ngộ độc giáp T4,,a,
noi-base-053,noi,Basedow,Nội tiết,"Một bệnh nhân có kết quả xét nghiệm như sau: FT4, FT3 giảm; TSH tăng. Chẩn đoán nguyên nhân phù hợp nhất:",Cường giáp do u tuyến yên,Suy giáp trạng,Cường giáp dưới lâm sàng,Bướu giáp đơn thuần,,b,
noi-base-054,noi,Basedow,Nội tiết,Nghĩ đến nguyên nhân cường giáp do u tuyến yên khi:,"TSH giảm thấp; FT3, FT4 tăng cao","FT4 bình thường, FT3 tăng cao","TSH giảm; FT3, FT4 bình thường","TSH, FT3, FT4 đều tăng",,d,
noi-base-055,noi,Basedow,Nội tiết,Nồng độ TRAb có giá trị chẩn đoán Basedow khi:,"Tăng > 1,5 U/L",Tăng > 5 U/L,Tăng trên 12 U/L,Tăng trên 15 U/L,,a,
noi-base-056,noi,Basedow,Nội tiết,Biểu hiện lâm sàng nội trội của bệnh cường giáp ở người cao tuổi:,"Biểu hiện mắt lồi (lồi mắt, phù mi mắt, co cơ mi trên...)",Yếu cơ,Tâm thần kinh,Hạ kali máu,,c,
noi-base-057,noi,Basedow,Nội tiết,Biến chứng đáng sợ nhất của bệnh cường giáp:,Cơn nhiễm độc giáp cấp,Biến chứng tim mạch,Lồi mắt ác tính,Suy kiệt nặng,,a,
noi-base-058,noi,Basedow,Nội tiết,Biểu hiện lâm sàng cơn nhiễm độc giáp cấp:,"Hạ thân nhiệt nặng < 35,5⁰c",Nhịp tim rất chậm < 50 chu kì/phút,"Suy tim, tụt huyết áp",Tất cả đều đúng,,c,
noi-base-059,noi,Basedow,Nội tiết,Yếu tố quan trọng nhất quyết định lựa chọn phương pháp điều trị cho bệnh nhân cường giáp là:,Nguyên nhân gây cường giáp,Kinh nghiệm của bác sĩ,Khả năng và sự tuân thủ chế độ điều trị của bệnh nhân,Tình trạng bệnh nhân,,d,
noi-base-060,noi,Basedow,Nội tiết,Biện pháp điều trị nội khoa không dùng thuốc cho bệnh nhân cường giáp:,"Nghỉ ngơi, hạn chế lao động gắng sức","Không thức khuya; tránh căng thẳng, stress",Tăng cường dinh dưỡng nhưng cần tránh thức ăn có nhiều iod,Tất cả đều đúng,,d,
noi-base-061,noi,Basedow,Nội tiết,Các phương pháp điều trị bệnh cường giáp:,Điều trị nội khoa,Điều trị phẫu thuật,Điều trị bằng isotop,Tất cả đều đúng,,d,
noi-base-062,noi,Basedow,Nội tiết,Thuốc lugol điều trị cường giáp có tác dụng mạnh nhất vào khoảng thời gian:,1-5 ngày đầu,5-10 ngày đầu,10-15 ngày đầu,Sau 15 ngày,,b,"(sgk), hết tác dụng sau 15 ngày"
noi-base-063,noi,Basedow,Nội tiết,Chỉ định điều trị của lugol là:,Chuẩn bị phẫu thuật,Cơn cường giáp cấp,A và B đều đúng,A và B đều sai,,c,
noi-base-064,noi,Basedow,Nội tiết,Liều tác dụng tối ưu của lugol là:,5 mg/ngày,5-10 mg/ngày,10-50 mg/ngày,50-100 mg/ngày,,d,
noi-base-065,noi,Basedow,Nội tiết,Điều trị Basedow bằng kháng giáp trạng tổng hợp ở giai đoạn tấn công thường kéo dài:,4-6 tuần,6-8 tuần,8-12 tuần,12-18 tuần,,b,
noi-base-066,noi,Basedow,Nội tiết,Thời gian điều trị Basedow bằng thuốc kháng giáp trạng tổng hợp không kéo dài quá:,1 năm,"1,5 năm",3 năm,2 năm,,d,
noi-base-067,noi,Basedow,Nội tiết,"Tác dụng phụ cần phải dừng thuốc kháng giáp trạng tổng hợp ngày là, trừ:",Giảm bạch cầu hạt < 1500/mm³,Tuyệt bạch cầu hạt,Viêm gan nhiễm độc,Vàng da ứ mật,,a,< 1000/ mm³
noi-base-068,noi,Basedow,Nội tiết,Đâu không phải là chỉ định dùng glucocorticoid cho bệnh nhân Basedow?,Basedow có biểu hiện mắt,Basedow có biểu hiện da,Basedow có cơn cường giáp cấp,Basedow có hạ kali máu,,d,
noi-base-069,noi,Basedow,Nội tiết,Không dùng thuốc an thần nào sau đây cho bệnh nhân Basedow quá lo lắng hay bị mất ngủ:,Benzodiazepam,Phenobarbital,Barbituric,Tất cả đều có thể dùng,,c,(handout)
noi-base-070,noi,Basedow,Nội tiết,Biến chứng khi điều trị cường giáp bằng Isotop là: trừ,Suy giáp vĩnh viễn,Viêm tuyến giáp,Nặng lên bệnh lí về mắt,Suy cận giáp vĩnh viễn,,d,
noi-base-071,noi,Basedow,Nội tiết,"Chỉ định phẫu thuật điều trị bệnh nhân Basedow, trừ:","Bệnh nhân lớn tuổi, có tai biến của điều trị nội khoa",Bướu giáp to hoặc bướu giáp đa nhân,Bướu giáp chìm trong lồng ngực,Bệnh nhân muốn có thai sớm,,a,(dùng I131)
noi-base-072,noi,Basedow,Nội tiết,Thuốc không được dùng điều trị cơn nhiễm độc giáp cấp,PTU,Propranolol,Glucocorticoid,Aspirin,,d,
noi-base-073,noi,Basedow,Nội tiết,Thuốc được dùng đầu tiên điều trị cơn nhiễm độc giáp cấp:,PTU,Propranolol,Lugol,Glucocorticoid,,a,
noi-base-074,noi,Basedow,Nội tiết,"Điều trị biến chứng lồi mắt của bệnh nhân Basedow, trừ:","Nằm đầu cao, nhỏ nước muối sinh lý","Đeo kính râm thường xuyên, tránh khói thuốc lá",Điều trị Isotop mỗi 6 tháng,Phẫu thuật giảm lồi mắt,,c,
noi-base-075,noi,Basedow,Nội tiết,Phẫu thuật giảm lồi mắt chỉ khi bệnh Basedow đã ổn định:,Trên 3 tháng,Trên 6 tháng,Trên 12 tháng,Trên 2 năm,,b,
noi-base-076,noi,Basedow,Nội tiết,Bệnh nhân Basedow đã điều trị nội khoa khỏi bệnh thường tái phát nhất trong khoảng thời gian:,Trong năm đầu tiên sau khi ngừng thuốc,Sau ngừng thuốc 6 tháng - 1 năm,Sau ngừng thuốc 1- 2 năm,"Sau khi gặp các yếu tố khởi phát: stress, phẫu thuật, sinh đẻ...",,b,
noi-base-077,noi,Basedow,Nội tiết,"Bệnh nhân đi khám, TSH 0. 01, FT4 30, TRAb 3 Chẩn đoán ít được nghĩ tới nhất là",Bưới nhân độc,Bệnh Grave,Viêm tuyến giáp cấp,Viêm tuyến giáp mạn,,d,
noi-base-078,noi,Basedow,Nội tiết,"Bệnh nhân đi khám, TSH 0. 01, FT4 30, TRAb 3 Với chẩn đoán trên, XN cần làm tiếp theo để CĐ là",Siêu âm,"Không cần làm gì nữa, đã đủ để chẩn đoán",Xạ hình tuyến giáp,Chụp Xquang,,b,
noi-base-079,noi,Basedow,Nội tiết,Tình trạng cường giáp nào là nặng nhất (câu này theo bài giảng của thầy Bẩy),Bệnh grave,Bướu nhân độc,Bướu đa nhân,Cường giáp do Thyrax,,a,
noi-base-080,noi,Basedow,Nội tiết,Chống chỉ định của I131 trong điều trị cường giáp,Basedow có lồi mắt nặng,Basedow có suy tim,Basedow có dị ứng với thuốc kháng giáp trạng tổng hợp,Basedow có giảm bạch cầu do dùng thuốc kháng giáp trạng tổng hợp,,a,"(B, C, D là chỉ định)"
noi-base-081,noi,Basedow,Nội tiết,"1 BN nữ, 48 tuổi, đi khám SK tổng quát tình cờ phát hiện qua siêu âm một nhân hỗn hợp thùy phải tuyến giáp, kt 1,6 x 0,9 cm. XN FT4 và TSH bình thường XN quan trọng nhất cần làm tiếp theo là",Xạ hình tuyến giáp với I123,Xạ hình TG với Tc99m,Chọc hút TB TG dưới hướng dẫn của siêu âm (FNAC),Đo nồng độ thyroglobulin và anti-thyroglobulin trong máu,CT tuyến giáp,c,
noi-base-082,noi,Basedow,Nội tiết,"1 BN nữ, 48 tuổi, đi khám SK tổng quát tình cờ phát hiện qua siêu âm một nhân hỗn hợp thùy phải tuyến giáp, kt 1,6 x 0,9 cm. XN FT4 và TSH bình thường KQ CN TB học TG chọc hút qua kim nhỏ bình thường. Hãy chọn thời điểm thích hợp nhất mà người bệnh này cần khám lại",Sau 1 – 3 tháng,Sau 4 tháng,Sau 6 tháng,Sau 12 tháng,,c,
noi-base-083,noi,Basedow,Nội tiết,"1 BN nữ, 48 tuổi, đi khám SK tổng quát tình cờ phát hiện qua siêu âm một nhân hỗn hợp thùy phải tuyến giáp, kt 1,6 x 0,9 cm. XN FT4 và TSH bình thường Sau 4 tháng theo dõi, NB thấy bướu giáp to lên gấp đôi và giọng nói bị khàn. CĐ thích hợp nhất lúc này là",UT tuyến giáp,Chảy máu trong nhân giáp,Cường giáp,XH thêm 1 nhân giáp mới,,a,
noi-base-084,noi,Basedow,Nội tiết,"1 BN nữ, 48 tuổi, đi khám SK tổng quát tình cờ phát hiện qua siêu âm một nhân hỗn hợp thùy phải tuyến giáp, kt 1,6 x 0,9 cm. XN FT4 và TSH bình thường Hãy chọn 1 XN cần thiết nhất mà BN này cần đc làm thăm dò tiếp theo","XN FT4, TSH máu",SA tuyến giáp,Chọc TB nhân giáp dưới hdan của siêu âm,Xạ hình TG với I131,,b,
noi-base-085,noi,Basedow,Nội tiết,"1 BN nam, 72 tuổi, được CĐ là bướu nhân độc TG (cường giáp + nhân nóng) Phương pháp dtri tốt nhất là",Điều trị I131,PT cắt nhân giáp,Thuốc kháng giáp trạng tổng hợp,Điều trị thuốc kháng giáp trạng tổng hợp đạt bình giáp rồi PT,"Không dtri gì, theo dõi và khám lại sau 1 tháng",a,
noi-base-086,noi,Basedow,Nội tiết,"1 BN nam, 72 tuổi, được CĐ là bướu nhân độc TG (cường giáp + nhân nóng) Nhận định nào về BN là ko đúng",BN này có tăng nguy cơ bị rung nhĩ,Khả năng bị UT tuyến giáp của BN này rất thấp,Mức độ cường giáp của bướu nhân độc thường nhẹ hơn Basedow,Người bệnh có nguy cơ cao bị tái phát cường giáp sau dtri,,d,
noi-base-087,noi,Basedow,Nội tiết,"BN nam, 70 tuổi, phải nhập viện vì rung nhĩ kịch phát. Tsu: THA năm 2002 và RL lipid máu, đang dtri losartan 50mg x 1 viên, nifedipin 20mg x 1 viên và simvastatin 20mg x 1 viên Khám LS: BN không bị sút cân, BMI 23,2kg/m2, nhịp tim đều 80ck/ph, HA 110/60mmHg, không có bướu cổ, phản xạ gân xương bình thường. XN FT4 12pmol/L (12-22); TSH 92,66mIU/L (0,45-0,5). BN được cho dtri thyroxin 25g/ngày và cho ra viện theo dõi ngoại trú. XN lại trước khi ra viện: FT3 5,7 pmol/L (4,3 – 8,3); FT4 12pmol/L (12 – 22); TSH 82,4 mIU/L (0,45 – 0,5); anti-TPO < 34 IU/ml CĐ thích hợp nhất trong trường hợp này là",Suy giáp nặng,Suy giáp dưới LS,Bình giáp,Nhiễm độc giáp,,c,
noi-base-088,noi,Basedow,Nội tiết,"BN nam, 70 tuổi, phải nhập viện vì rung nhĩ kịch phát. Tsu: THA năm 2002 và RL lipid máu, đang dtri losartan 50mg x 1 viên, nifedipin 20mg x 1 viên và simvastatin 20mg x 1 viên Khám LS: BN không bị sút cân, BMI 23,2kg/m2, nhịp tim đều 80ck/ph, HA 110/60mmHg, không có bướu cổ, phản xạ gân xương bình thường. XN FT4 12pmol/L (12-22); TSH 92,66mIU/L (0,45-0,5). BN được cho dtri thyroxin 25g/ngày và cho ra viện theo dõi ngoại trú. XN lại trước khi ra viện: FT3 5,7 pmol/L (4,3 – 8,3); FT4 12pmol/L (12 – 22); TSH 82,4 mIU/L (0,45 – 0,5); anti-TPO < 34 IU/ml 2 XN tiếp theo cần được làm ở BN này là",Tăng liều thyroxin nhằm đưa TSH về bình thường,Chụp MRI tuyến yên,Ngừng thyroxin và làm lại XN hormon TG ở nơi khác,XN yếu tố dạng thấp (RF),XN kháng thể anti-thyroglobulin,c,
noi-base-089,noi,Basedow,Nội tiết,Bướu độc tuyến giáp so với bệnh Basedow:,"Thưởng nặng hơn, hay gây cơn bão giáp trạng",Nhẹ hơn Basedow,Giống Basedow,Nặng hơn Basedow,,b,
noi-base-090,noi,Basedow,Nội tiết,Dấu hiệu Moebius là gì:,Co cơ mi trên gây hở khe mi,Mất đồng vận nhãn cầu – mí trên,Giảm hội tụ nhãn cầu,Mi mắt nhắm không kín,,c,
noi-base-091,noi,Basedow,Nội tiết,Xét nghiệm miễn dịch đặc hiệu của bệnh nhân Basedow:,FT4,TSH,Trab,TSI,,c,
noi-base-092,noi,Basedow,Nội tiết,Độ tuổi thường gặp bệnh Basedow:,20-30 tuổi,40 tuổi,>70 tuổi,20-50 tuổi,,d,
noi-base-093,noi,Basedow,Nội tiết,Tăng đường huyết — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-094,noi,Basedow,Nội tiết,Tăng Calci máu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-095,noi,Basedow,Nội tiết,Tăng natri máu — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-096,noi,Basedow,Nội tiết,Cholesterol toàn phần giảm — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
