id,subject,chapter,group,case_stem,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
noi-rl-nuoc-na-mcq-011,noi,RL nước (Na+),Hồi sức cấp cứu,,Tại sao thuốc lợi tiểu Thiazide dễ gây hạ natri máu trầm trọng hơn so với lợi tiểu quai?,Thiazide ức chế tái hấp thu natri mạnh hơn ở quai Henle,"Thiazide gây mất kali nhiều hơn, dẫn đến hạ natri máu thứ phát",Thiazide ức chế aldosterone tại ống góp,"Thiazide không làm mất gradient thẩm thấu tủy thận, làm hạn chế khả năng thải nước tự do",,d,"Thiazide tác dụng ở ống lượn xa, giữ nguyên nồng độ tủy thận nên ADH vẫn phát huy tác dụng cô đặc nước tiểu tốt, giữ nước lại gây hạ natri. Lợi tiểu quai phá vỡ gradient tủy thận nên gây mất cả nước."
noi-rl-nuoc-na-mcq-012,noi,RL nước (Na+),Hồi sức cấp cứu,,Đặc điểm sinh lý bệnh đặc trưng đánh giá thể tích dịch ngoại bào ở bệnh nhân SIADH là gì?,Đẳng thể tích lâm sàng (Euvolemia),Giảm thể tích nặng nề,Phù toàn thân nặng,Tràn dịch đa màng,,a,"SIADH gây giữ nước dẫn đến tăng thể tích nội mạch nhẹ. Điều này ức chế hệ RAAS và kích thích tiết ANP, làm tăng thải natri qua nước tiểu, thiết lập lại trạng thái cân bằng nội môi ""đẳng thể tích"" trên lâm sàng."
noi-rl-nuoc-na-mcq-013,noi,RL nước (Na+),Hồi sức cấp cứu,,Cơ chế gây ra Hội chứng hủy myelin thẩm thấu (ODS) là gì?,Phù não cấp do truyền dịch nhược trương quá nhanh,Tế bào não bị teo rút đột ngột do bù natri quá nhanh ở bệnh nhân hạ natri máu mạn,Độc tính trực tiếp của muối ưu trương lên bao myelin,Thiếu máu cục bộ do co thắt mạch máu não,,b,"Khi não đã thích nghi với hạ natri máu mạn (thải bớt osmole), việc tăng nhanh natri máu làm môi trường ngoại bào ưu trương đột ngột, rút kiệt nước khỏi tế bào não gây teo tế bào và hủy myelin."
noi-rl-nuoc-na-mcq-014,noi,RL nước (Na+),Hồi sức cấp cứu,,Triệu chứng sớm nhất thường gặp ở bệnh nhân có hạ natri máu mức độ vừa (125-130 mmol/L) là gì?,"Buồn nôn, khó chịu, mệt mỏi",Co giật toàn thể,Hôn mê sâu,Liệt nửa người,,a,"Các triệu chứng sớm của hạ natri máu thường không đặc hiệu và liên quan đến tiêu hóa/thần kinh nhẹ như buồn nôn, đau đầu, lú lẫn nhẹ. Co giật và hôn mê chỉ xuất hiện khi hạ natri mức độ nặng."
noi-rl-nuoc-na-mcq-015,noi,RL nước (Na+),Hồi sức cấp cứu,,Triệu chứng thần kinh nào sau đây gợi ý bệnh nhân đang bị hạ natri máu cấp tính mức độ nặng đe dọa tính mạng?,Run vẩy tay,Rối loạn cảm giác nông,Co giật hoặc hôn mê,Mất phản xạ gân xương,,c,"Co giật, suy giảm ý thức nhanh tới hôn mê và tụt kẹt não là biến chứng đe dọa tính mạng điển hình do phù não cấp ở bệnh nhân hạ natri máu nặng (< 120 mmol/L)."
noi-rl-nuoc-na-mcq-016,noi,RL nước (Na+),Hồi sức cấp cứu,,"Ở bệnh nhân tỉnh táo, dấu hiệu lâm sàng nào nổi bật nhất cảnh báo tình trạng tăng natri máu?",Đau ngực,Khó thở kịch phát,Vã mồ hôi lạnh,Khát nước mãnh liệt,,d,"Khát là triệu chứng sớm và điển hình nhất của tăng natri máu. Nếu bệnh nhân không có cảm giác khát hoặc không thể uống, tình trạng tăng natri máu sẽ diễn tiến nặng lên nhanh chóng."
noi-rl-nuoc-na-mcq-017,noi,RL nước (Na+),Hồi sức cấp cứu,,Dấu hiệu thực thể nào giúp định hướng chẩn đoán phân biệt hạ natri máu do giảm thể tích so với hạ natri máu đẳng thể tích?,Nhiệt độ cơ thể,Nhịp tim nhanh tư thế và dấu hiệu nếp véo da dương tính,Phản xạ gân xương tăng,Nhịp thở nhanh nông,,b,"Hạ natri máu giảm thể tích (như do tiêu chảy, nôn mửa) sẽ có các dấu hiệu mất nước ngoại bào rõ ràng như da khô, nếp véo da (+), nhịp tim nhanh, huyết áp tụt khi thay đổi tư thế."
noi-rl-nuoc-na-mcq-018,noi,RL nước (Na+),Hồi sức cấp cứu,,Khám lâm sàng bệnh nhân hội chứng SIADH đơn thuần thường thấy đặc điểm gì?,Phù to hai chi dưới,Cổ trướng lượng nhiều,Không có dấu hiệu phù trên lâm sàng,Tĩnh mạch cổ nổi rõ ở tư thế 45 độ,,c,"Bệnh nhân SIADH có tình trạng tăng thể tích nước cơ thể tổng cộng nhưng được phân bố cân bằng, lượng giữ lại nội mạch không đủ lớn để gây phù rõ trên lâm sàng (tình trạng euvolemic)."
noi-rl-nuoc-na-mcq-019,noi,RL nước (Na+),Hồi sức cấp cứu,,Biểu hiện lâm sàng kinh điển của đái tháo nhạt dẫn đến nguy cơ tăng natri máu là gì?,"Tiểu buốt, tiểu rắt",Vô niệu,"Tiểu nhiều, tiểu đêm và khát nước","Nước tiểu sẫm màu, nhiều bọt",,c,"Đái tháo nhạt đặc trưng bởi lượng nước tiểu lớn (polyuria), nhạt màu, đi kèm tiểu đêm nhiều và khát nước dữ dội (polydipsia)."
noi-rl-nuoc-na-mcq-020,noi,RL nước (Na+),Hồi sức cấp cứu,,Đặc điểm lâm sàng sống còn nào giúp phân biệt Hội chứng mất muối qua não (CSW) và SIADH?,CSW có dấu hiệu phù toàn thân,CSW luôn đi kèm với tình trạng giảm thể tích tuần hoàn (mất nước),SIADH có huyết áp rất cao,CSW có thiểu niệu rõ rệt,,b,"Cả CSW và SIADH đều có hạ natri máu và natri niệu cao. Chìa khóa phân biệt là CSW gây mất muối nguyên phát dẫn đến giảm thể tích dịch ngoại bào thực sự, còn SIADH là đẳng thể tích."
noi-rl-nuoc-na-mcq-021,noi,RL nước (Na+),Hồi sức cấp cứu,,"Bệnh nhân có tiền sử hạ natri máu nặng được điều trị bù natri, 3 ngày sau xuất hiện liệt tứ chi, nói khó, nuốt nghẹn. Triệu chứng này gợi ý biến chứng gì?",Nhồi máu não diện rộng,Hội chứng hủy myelin thẩm thấu (ODS),Xuất huyết não,Viêm màng não mủ,,b,"Biểu hiện liệt tứ chi kiểu liệt cứng, tổn thương giả hành tủy (nói khó, nuốt nghẹn) xuất hiện muộn vài ngày sau khi bù natri quá nhanh là triệu chứng kinh điển của ODS (tổn thương trung tâm cầu não)."
noi-rl-nuoc-na-mcq-022,noi,RL nước (Na+),Hồi sức cấp cứu,,Triệu chứng lâm sàng nào đi kèm với hạ natri máu giúp định hướng nguyên nhân do suy thượng thận nguyên phát?,"Bướu cổ, nhịp tim nhanh","Phù toàn thân, gan to","Sạm da, hạ huyết áp tư thế","Run tay, lồi mắt",,c,"Suy thượng thận nguyên phát (bệnh Addison) gây thiếu hụt aldosterone (gây hạ natri, tụt huyết áp) và tăng ACTH/MSH (gây sạm da). Nguồn: Bệnh học nội khoa YHN."
noi-rl-nuoc-na-mcq-023,noi,RL nước (Na+),Hồi sức cấp cứu,,Bệnh lý nào sau đây là yếu tố nguy cơ hàng đầu khiến tình trạng tăng natri máu bị che lấp hoặc tiến triển nặng ở người cao tuổi?,Phì đại tuyến tiền liệt,Sa sút trí tuệ hoặc tai biến mạch máu não cũ,Viêm loét dạ dày,Đái tháo đường type 2,,b,"Bệnh nhân sa sút trí tuệ, liệt, hoặc rối loạn tri giác mất khả năng nhận biết cảm giác khát và không tự tìm nước uống được, làm mất cơ chế bảo vệ duy nhất chống lại tăng natri máu."
noi-rl-nuoc-na-mcq-024,noi,RL nước (Na+),Hồi sức cấp cứu,,KHÔNG ĐÚNG khi nói về triệu chứng co giật do hạ natri máu cấp?,Thường là co giật toàn thể,Khó kiểm soát chỉ bằng thuốc chống động kinh thông thường,Cần điều trị ngay bằng truyền tĩnh mạch dung dịch NaCl ưu trương,Thường gặp khi nồng độ natri máu quanh mức 130-135 mmol/L,,d,Co giật do hạ natri máu hiếm khi xảy ra ở mức 130-135. Nó thường xuất hiện khi hạ natri cấp tính và nồng độ rớt xuống rất thấp (< 120 mmol/L).
noi-rl-nuoc-na-mcq-025,noi,RL nước (Na+),Hồi sức cấp cứu,,Bước thăm dò cận lâm sàng đầu tiên và quan trọng nhất trong tiếp cận chẩn đoán nguyên nhân hạ natri máu là gì?,Siêu âm ổ bụng,Đo áp lực thẩm thấu máu (Serum Osmolality),Định lượng ADH trong máu,Chụp MRI sọ não,,b,Đo ALTT máu là bước đầu tiên để phân biệt hạ natri máu thực sự (ALTT thấp) với hạ natri máu giả tạo (ALTT bình thường) hoặc ưu trương (ALTT cao do glucose/mannitol). Nguồn: CURRENT 2026.
noi-rl-nuoc-na-mcq-026,noi,RL nước (Na+),Hồi sức cấp cứu,,Công thức kinh điển ước tính áp lực thẩm thấu máu (Posm) trên lâm sàng là gì?,Posm = Na + K + Glucose,Posm = 2 x Na + Cl + HCO3,Posm = 2 x Na + Glucose + Urea,Posm = Na + Glucose / 2 + Urea / 3,,c,Công thức: 2 x Na + Glucose + Urea (đơn vị mmol/L). Công thức này giúp bác sĩ nhẩm nhanh ALTT máu để đối chiếu với ALTT đo được.
noi-rl-nuoc-na-mcq-027,noi,RL nước (Na+),Hồi sức cấp cứu,,"Trong hạ natri máu nhược trương, ngưỡng áp lực thẩm thấu nước tiểu (Uosm) nào cho thấy chức năng pha loãng nước tiểu của thận bị suy giảm (gợi ý có sự hiện diện của ADH)?",Uosm < 50 mOsm/kg,Uosm > 100 mOsm/kg,Uosm < 100 mOsm/kg,Uosm < 10 mOsm/kg,,b,"Ở người bình thường bị hạ natri, thận sẽ đáp ứng bằng cách pha loãng nước tiểu tối đa (Uosm < 100). Nếu Uosm > 100 mOsm/kg chứng tỏ thận đang giữ nước không thích hợp, do ADH đang hoạt động."
noi-rl-nuoc-na-mcq-028,noi,RL nước (Na+),Hồi sức cấp cứu,,"Xét nghiệm nào giúp phân biệt nguyên nhân hạ natri máu giảm thể tích là do mất qua thận hay mất ngoài thận (tiêu hóa, mồ hôi)?",Nồng độ Kali niệu,Nồng độ Natri niệu,Tỷ trọng nước tiểu,pH nước tiểu,,b,"Na niệu < 20 mmol/L chứng tỏ thận đang phản ứng đúng để giữ natri (nguyên nhân ngoài thận). Nếu Na niệu > 20 mmol/L (thường >40) ở người giảm thể tích, chứng tỏ nguyên nhân mất muối là do thận (lợi tiểu, suy thượng thận)."
noi-rl-nuoc-na-mcq-029,noi,RL nước (Na+),Hồi sức cấp cứu,,Nghiệm pháp lâm sàng nào là tiêu chuẩn vàng để chẩn đoán phân biệt đái tháo nhạt trung ương và đái tháo nhạt do thận?,Nghiệm pháp nhịn khát và tiêm Desmopressin,Nghiệm pháp truyền nước muối ưu trương,Nghiệm pháp dung nạp đường huyết,Nghiệm pháp bài tiết nước,,a,"Sau khi nhịn khát để Uosm đạt đỉnh, tiêm Desmopressin (ADH tổng hợp). Nếu Uosm tăng lên rõ rệt (>50%) là ĐTN trung ương (thiếu ADH). Nếu Uosm không đổi là ĐTN do thận (kháng ADH)."
noi-rl-nuoc-na-mcq-030,noi,RL nước (Na+),Hồi sức cấp cứu,,"Kết quả xét nghiệm nào sau đây đặc trưng cho tình trạng ""hạ natri máu giả tạo"" (Pseudohyponatremia)?","Áp lực thẩm thấu máu giảm, Protein máu giảm","Áp lực thẩm thấu máu cao, Glucose máu rất cao","Áp lực thẩm thấu máu bình thường, Triglyceride máu rất cao","Áp lực thẩm thấu máu bình thường, Urea máu tăng cao",,c,"Hạ natri máu giả tạo xảy ra khi lipid hoặc protein máu quá cao làm tăng tỷ lệ thành phần rắn trong huyết tương. Khi đó đo bằng phương pháp quang kế ngọn lửa sẽ thấy Na thấp, nhưng áp lực thẩm thấu thực tế bình thường."
noi-rl-nuoc-na-mcq-031,noi,RL nước (Na+),Hồi sức cấp cứu,,Đặc điểm cận lâm sàng phân biệt Hội chứng mất muối qua não (CSW) với SIADH là gì?,SIADH có nồng độ natri niệu thấp,CSW có thể tích máu (Blood volume) đo được giảm,CSW có nồng độ ure máu giảm rất thấp,SIADH có áp lực thẩm thấu nước tiểu thấp,,b,"Cả hai đều có Na niệu cao và ALTT niệu cao. Điểm mấu chốt để phân biệt trên cận lâm sàng là bằng chứng của sự sụt giảm thể tích tuần hoàn thực sự (Hct tăng, BUN/Cre tăng, tĩnh mạch chủ dưới xẹp) ở CSW."
noi-rl-nuoc-na-mcq-032,noi,RL nước (Na+),Hồi sức cấp cứu,,"Theo tiêu chuẩn Bartter-Schwartz, tiêu chuẩn nào bắt buộc phải có để chẩn đoán SIADH?",Rối loạn chức năng tuyến giáp rõ rệt,Chức năng tuyến thượng thận và tuyến giáp bình thường,Đang sử dụng thuốc lợi tiểu thiazide,Có bằng chứng của suy tim xung huyết,,b,"SIADH là chẩn đoán loại trừ. Bắt buộc phải loại trừ suy thượng thận, suy giáp và các nguyên nhân gây kích thích tiết ADH do giảm thể tích (suy tim, xơ gan) mới được chẩn đoán SIADH."
noi-rl-nuoc-na-mcq-033,noi,RL nước (Na+),Hồi sức cấp cứu,,"Ở bệnh nhân tăng natri máu do mất nước đơn thuần ngoài thận (vã mồ hôi nhiều, sốt cao), áp lực thẩm thấu nước tiểu (Uosm) thường có đặc điểm gì?",Uosm thấp < 100 mOsm/kg,Uosm đẳng trương 300 mOsm/kg,Uosm tăng tối đa > 800 mOsm/kg,Uosm bằng không,,c,"Khi cơ thể mất nước, thận bình thường sẽ đáp ứng tiết ADH tối đa để cô đặc nước tiểu. Do đó, Uosm sẽ rất cao (> 800 mOsm/kg), thể tích nước tiểu giảm tối thiểu."
noi-rl-nuoc-na-mcq-034,noi,RL nước (Na+),Hồi sức cấp cứu,,Lựa chọn dịch truyền ưu tiên hàng đầu để xử trí cấp cứu bệnh nhân hạ natri máu đang có biểu hiện co giật hoặc hôn mê là gì?,Dung dịch Glucose 5%,Dung dịch NaCl 0.9%,Dung dịch NaCl 3%,Dung dịch Ringer Lactate,,c,"Hạ natri máu cấp có triệu chứng thần kinh đe dọa tính mạng cần được truyền ngay dung dịch muối ưu trương (NaCl 3%) dạng bolus để nhanh chóng kéo nước ra khỏi não, giảm áp lực nội sọ."
noi-rl-nuoc-na-mcq-035,noi,RL nước (Na+),Hồi sức cấp cứu,,"Để phòng ngừa Hội chứng hủy myelin thẩm thấu (ODS), mục tiêu tăng nồng độ natri máu trong 24 giờ đầu ở bệnh nhân hạ natri máu mạn tính nguy cơ thường KHÔNG được vượt quá mốc nào?",4 - 6 mmol/L,8 - 10 mmol/L,15 - 20 mmol/L,25 - 30 mmol/L,,b,"Các hướng dẫn (Guideline) khuyến cáo mức tăng tối đa an toàn là 8-10 mmol/L trong 24 giờ đầu. Đối với nhóm có nguy cơ ODS rất cao (nghiện rượu, suy dinh dưỡng), mục tiêu khắt khe hơn: 4-6 mmol/L/24h."
noi-rl-nuoc-na-mcq-036,noi,RL nước (Na+),Hồi sức cấp cứu,,"Chỉ định điều trị cốt lõi (first-line) đối với bệnh nhân SIADH mạn tính, không có triệu chứng thần kinh là gì?",Truyền tĩnh mạch NaCl 3% liên tục,Hạn chế lượng dịch nhập vào (Fluid restriction),Dùng liều cao lợi tiểu quai,Truyền Albumin 20%,,b,"Bản chất của SIADH là giữ nước tự do gây pha loãng. Cắt giảm lượng nước uống vào (< 800 - 1000 ml/ngày) là phương pháp nền tảng, rẻ tiền và hiệu quả nhất để đưa Natri về bình thường."
noi-rl-nuoc-na-mcq-037,noi,RL nước (Na+),Hồi sức cấp cứu,,Thuốc nhóm Vaptan (ví dụ: Tolvaptan) điều trị hạ natri máu thông qua cơ chế nào?,Ức chế tái hấp thu natri ở ống lượn gần,Kích thích thụ thể V1 gây co mạch máu,Đối kháng chọn lọc thụ thể V2 của vasopressin tại ống góp thận,Kháng tác dụng của aldosterone tại ống lượn xa,,c,"Vaptans (aquaretics) chẹn thụ thể V2, ngăn tác dụng của ADH, làm thận thải một lượng lớn nước tự do mà không làm mất điện giải (natri, kali)."
noi-rl-nuoc-na-mcq-038,noi,RL nước (Na+),Hồi sức cấp cứu,,Tình trạng lâm sàng nào là CHỐNG CHỈ ĐỊNH của việc sử dụng Tolvaptan trong điều trị hạ natri máu?,Hạ natri máu kèm giảm thể tích nội mạch (Hypovolemia),SIADH do ung thư phổi tế bào nhỏ,Hạ natri máu trên bệnh nhân suy tim sung huyết,Hạ natri máu trong hội chứng thận hư,,a,"Tolvaptan làm mất thêm nước tự do, nên chống chỉ định tuyệt đối ở người đang có giảm thể tích dịch ngoại bào thực sự, vì sẽ làm tình trạng sốc giảm thể tích nặng nề hơn."
noi-rl-nuoc-na-mcq-039,noi,RL nước (Na+),Hồi sức cấp cứu,,"Trong tính toán lượng dịch cần truyền để điều trị tăng natri máu, công thức ""Lượng nước tự do thiếu hụt"" (Free Water Deficit) phụ thuộc vào những thông số nào của bệnh nhân?",Chiều cao và nồng độ K+ máu,"Cân nặng, giới tính và nồng độ Na+ máu hiện tại",Thể tích nước tiểu 24h và áp lực thẩm thấu máu,Huyết áp tâm thu và nhịp tim,,b,Công thức: Cân nặng x Hệ số nước cơ thể (phụ thuộc giới/tuổi) x [(Na hiện tại / 140) - 1]. Thông số nền tảng là cân nặng và độ chênh lệch natri.
noi-rl-nuoc-na-mcq-040,noi,RL nước (Na+),Hồi sức cấp cứu,,"Khi đang truyền NaCl 3% cho bệnh nhân hạ natri máu cấp có co giật, bệnh nhân đột ngột tỉnh lại và hết co giật. Xử trí tiếp theo phù hợp nhất là gì?","Ngừng ngay NaCl 3%, duy trì đường truyền đẳng trương và tìm nguyên nhân",Tiếp tục duy trì NaCl 3% cho đến khi Natri máu đạt 140 mmol/L,Tăng gấp đôi tốc độ NaCl 3% để tránh tái phát co giật,Truyền ngay Glucose 5% để cân bằng áp lực thẩm thấu,,a,"Mục tiêu của NaCl 3% chỉ là giải quyết triệu chứng thần kinh cấp (thường chỉ cần nâng Na lên 4-6 mmol/L là đủ). Khi triệu chứng hết, phải ngừng muối ưu trương ngay để tránh bù quá mức gây ODS."
noi-rl-nuoc-na-mcq-041,noi,RL nước (Na+),Hồi sức cấp cứu,,Tốc độ hạ natri máu an toàn trong điều trị tăng natri máu mạn tính để tránh biến chứng phù não là bao nhiêu?,Giảm nhanh ít nhất 20 mmol/L/24 giờ đầu,Giảm không quá 10 mmol/L/24 giờ (khoảng 0.5 mmol/L/giờ),Giảm natri máu về bình thường trong vòng 6 giờ,Tốc độ bù tùy thuộc vào lượng nước tiểu của bệnh nhân,,b,"Hạ natri quá nhanh ở bệnh nhân tăng natri mạn sẽ làm nước ồ ạt chảy vào tế bào não đã tích tụ các osmole thích nghi, gây phù não cấp tính. Giới hạn kinh điển là giảm < 10 mmol/L mỗi ngày. Nguồn: Guideline cấp cứu."
noi-rl-nuoc-na-mcq-042,noi,RL nước (Na+),Hồi sức cấp cứu,,Thuốc điều trị đặc hiệu (first-line) cho bệnh nhân đái tháo nhạt thể trung ương là gì?,Hydrochlorothiazide,Demeclocycline,Fludrocortisone,Desmopressin (dDAVP),,d,"Desmopressin là đồng phân tổng hợp của vasopressin (ADH) có tác dụng chống bài niệu kéo dài nhưng ít tác dụng co mạch, dùng để thay thế sự thiếu hụt ADH ở tuyến yên."
noi-rl-nuoc-na-mcq-043,noi,RL nước (Na+),Hồi sức cấp cứu,,Đối tượng bệnh nhân nào có nguy cơ CAO NHẤT bị biến chứng Hội chứng hủy myelin thẩm thấu (ODS) khi điều trị bù natri?,Phụ nữ trẻ tập thể thao bị hạ natri máu cấp tính,"Bệnh nhân nghiện rượu mạn tính, suy dinh dưỡng, ghép gan",Bệnh nhân đái tháo nhạt trung ương,Bệnh nhân tăng natri máu do vã mồ hôi,,b,"Nghiện rượu, suy dinh dưỡng, bệnh gan mạn tính, và hạ kali máu đi kèm là những yếu tố làm não cực kỳ nhạy cảm với stress thẩm thấu, nguy cơ ODS rất cao ngay cả khi bù natri với tốc độ chuẩn."
noi-rl-nuoc-na-mcq-044,noi,RL nước (Na+),Hồi sức cấp cứu,,Hình ảnh tổn thương điển hình của biến chứng hủy myelin thẩm thấu (ODS) trên phim MRI sọ não là gì?,Nhồi máu diện rộng vùng cấp máu của động mạch não giữa,Tổn thương tăng tín hiệu đối xứng hình cánh dơi ở trung tâm cầu não,Xuất huyết dưới nhện nhiều rãnh cuộn não,Tràn dịch não thất tắc nghẽn,,b,"ODS kinh điển còn được gọi là Hội chứng hủy myelin trung tâm cầu não (Central pontine myelinolysis). Tổn thương thường tập trung ở cầu não, xuất hiện muộn trên MRI sau vài ngày bù natri quá nhanh."
noi-rl-nuoc-na-mcq-045,noi,RL nước (Na+),Hồi sức cấp cứu,,"Trong quá trình truyền NaCl 3% điều trị hạ natri máu nặng có triệu chứng, khoảng thời gian tối ưu để lấy máu kiểm tra lại điện giải đồ là bao lâu?",Mỗi 2 - 4 giờ,Mỗi 12 giờ,Mỗi 24 giờ,Khi bệnh nhân có triệu chứng trở lại,,a,"Trong giai đoạn bù cấp cứu bằng dịch ưu trương, natri máu có thể thay đổi rất nhanh. Bắt buộc phải thử máu lại mỗi 2-4 giờ để kịp thời điều chỉnh tốc độ, tránh vượt quá giới hạn an toàn."
noi-rl-nuoc-na-mcq-046,noi,RL nước (Na+),Hồi sức cấp cứu,,Biến chứng thần kinh nguy hiểm nhất có thể xảy ra nếu tình trạng tăng natri máu cấp tính nặng ở trẻ em hoặc người già không được điều trị kịp thời là gì?,Xuất huyết não hoặc xuất huyết dưới nhện do đứt rách tĩnh mạch cầu,Tràn dịch màng não vô khuẩn,Viêm não tự miễn,Hình thành u hạt trong nhu mô não,,a,"Tăng natri máu cấp làm não bị teo rút nhanh chóng. Sự co rút này kéo căng và làm đứt rách các tĩnh mạch cầu (bridging veins) nối giữa vỏ não và màng cứng, dẫn đến xuất huyết nội sọ tử vong."
