id,subject,chapter,group,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
noi-axp-014,noi,Áp xe phổi,Hô hấp,"BN nam 40 tuổi, tiền sử tiêm chích ma túy, sốt 39-40 độ C, ho và khạc mủ 2 tuần nay. Khám v.viện: phổi có rale nổ rải rác, chụp phim X-quang ngực có nhiều hình hang rải rác 2 phổi. Vài ngày sau bệnh nhân sụp mi, đau đầu, ko liệt, nghĩ đến chẩn đoán gì:",Apxe não,Viêm màng não,Xuất huyết não,U não,,a,
noi-axp-015,noi,Áp xe phổi,Hô hấp,"BN nam 40 tuổi, tiền sử tiêm chích ma túy, sốt 39-40 độ C, ho và khạc mủ 2 tuần nay. Khám v.viện: phổi có rale nổ rải rác, chụp phim X-quang ngực có nhiều hình hang rải rác 2 phổi. Cần làm gì để chẩn đoán tiếp:",CT,MRI,Chọc dịch não tuỷ,Sinh thiết tổ chức,,b,
noi-axp-016,noi,Áp xe phổi,Hô hấp,Áp xe phổi mạn tính điều trị tối ưu nhất là gì?,Nội khoa,Dẫn lưu tư thế,Chọc hút DL xuyên thành ngực,Phẫu thuật,,d,
noi-axp-017,noi,Áp xe phổi,Hô hấp,Điều trị áp xe phổi:,Dùng kháng sinh 2 ngày không đỡ phải chuyển kháng sinh,"Dùng kháng sinh theo kinh nghiệm, thay đổi theo diễn biến ls và kháng sinh đồ nếu có",Đợi có kháng sinh đồ mới dùng kháng sinh,,,b,
noi-axp-018,noi,Áp xe phổi,Hô hấp,Thời điểm dùng kháng sinh trong áp xe phổi:,Dùng ngay sau chẩn đoán xác định và lấy đc bệnh phẩm,Khi bệnh nhân ho khạc đờm mủ,Khi giai đoạn thành hang,Chỉ dùng sau khi có kết quả kháng sinh đồ,,a,
noi-axp-019,noi,Áp xe phổi,Hô hấp,"Nam 30 tuổi, tiền sử nghiện rượu vào viện vì lý do sốt cao, đau ngực, ho khạc đờm mủ thối, khám có hội chứng đông đặc, ngón tay dùi trống: Nghĩ đến bệnh gì:",Áp xe phổi,K phổi,Viêm phổi,,,a,
noi-axp-020,noi,Áp xe phổi,Hô hấp,"Nam 30 tuổi, tiền sử nghiện rượu vào viện vì lý do sốt cao, đau ngực, ho khạc đờm mủ thối, khám có hội chứng đông đặc, ngón tay dùi trống: Làm xét nghiệm gì để chẩn đoán:",XQ thẳng,XQ thẳng nghiêng,CT scanner,Tìm tế bào ung thư trong đờm,,b,
noi-axp-021,noi,Áp xe phổi,Hô hấp,Dẫn lưu tư thế phụ thuộc:,Vị trí,Khoảng cách đến phế quản gốc,Khoảng cách đến rốn phổi,,,a,
noi-axp-022,noi,Áp xe phổi,Hô hấp,Điều trị kháng sinh theo:,"Kinh nghiệm, sau đó kháng sinh đồ",Theo giai đoạn,Điều trị triệu chứng sau đó kháng sinh đồ,,,a,
noi-axp-023,noi,Áp xe phổi,Hô hấp,Chẩn đoán phân biệt áp xe phổi giai đoạn ộc mủ với áp xe thực quản tốt nhất bằng:,Tiền sử hóc xương,Chụp thực quản cản quang bằng barit,Chụp thực quản cản quang bằng lipiodol,Chụp Xquang ngực thẳng nghiêng,,c,
noi-axp-024,noi,Áp xe phổi,Hô hấp,Bệnh nhân áp xe phổi thùy trên thì tư thế dẫn lưu là gì:,Nằm sấp đầu thấp,Ngồi,Nằm thấp nghiêng sang một bên,,,b,Hình trong sgk
noi-axp-025,noi,Áp xe phổi,Hô hấp,Định nghĩa áp xe phổi chính xác nhất:,Là ổ mủ trong một vùng phổi hoại tử thành hang cấp tính,Là ổ mủ trong một vùng phổi hoại tử thành hang mạn tính,Là ổ mủ trong một vùng phổi hoại tử thành hang cấp tính hoặc mạn tính,Là ổ mủ trong một vùng phổi hoại tử thành hang mạn tính nguyên phát,,c,
noi-axp-026,noi,Áp xe phổi,Hô hấp,Định nghĩa viêm phổi hoại tử:,Là do nhiều ổ áp xe nhỏ có đường kính < 0.5 cm ở nhiều thùy phổi khác nhau tạo thành 1 hay nhiều ổ mủ,Là do nhiều ổ áp xe nhỏ có đường < 1 cm ở nhiều thùy phổi khác nhau tạo thành 1 hay nhiều ổ mủ,Là do nhiều ổ áp xe nhỏ có đường kính < 1.5 cm ở nhiều thùy phổi khác nhau tạo thành 1 hay nhiều ổ mủ,Là do nhiều ổ áp xe nhỏ có đường kính < 2cm ở nhiều thùy phổi khác nhau tạo thành 1 hay nhiều ổ mủ,,d,
noi-axp-027,noi,Áp xe phổi,Hô hấp,Áp xe phổi:,"Là bệnh lành tính, chữa khỏi được hoàn toàn","Là bệnh lành tính, không chữa khỏi được hoàn toàn để lại nhiều di chứng","Là bệnh lành tính, tiến triển mạn tính hàng tháng trước khi biểu hiện lâm sàng","Là bệnh có xu hướng ác tính, điều trị nội - ngoại khoa tích cực",,a,
noi-axp-028,noi,Áp xe phổi,Hô hấp,Định nghĩa áp xe phổi mạn tính:,Thời gian diễn biến trên 8 tuần,Thời gian diễn biến trên 4 tuần,Thời gian diễn biễn trên 6 tuần,Thời gian diễn biến trên 3 tuần,,c,
noi-axp-029,noi,Áp xe phổi,Hô hấp,Định nghĩa áp xe phổi cấp tính:,Thời gian diễn biến dưới 2 tuần,Thời gian diễn biến dưới 4 tuần,Thời gian diễn biến dưới 4- 6 tuần,Thời gian diễn biến dưới 2-4 tuần,,c,
noi-axp-030,noi,Áp xe phổi,Hô hấp,Áp xe phổi do bất kì nguyên nhân nào cũng diễn biến qua:,3 giai đoạn,4 giai đoạn,5 giai đoạn,6 giai đoạn,,a,
noi-axp-031,noi,Áp xe phổi,Hô hấp,Trường hợp cấy vi khuẩn mà âm tính thường là do:,Tụ cầu,Vi khuẩn kị khí,Nấm aspergillus,Đã dùng kháng sinh trước đó,,b,
noi-axp-032,noi,Áp xe phổi,Hô hấp,Nguyên nhân chủ yếu gây ra áp xe phổi là:,Nhiễm trùng huyết do nhiễm khuẩn tụ cầu da,Viêm nội tâm mạc gây hoại tử phổi do tắc mạch nhiễm khuẩn,Viêm phổi hít phải các loại vi khuẩn kị khí có trong khoang miệng,Hội chứng lemierre,,c,
noi-axp-033,noi,Áp xe phổi,Hô hấp,Hội chứng Lamierre:,Nhiễm trùng vùng hầu họng và huyết khối tắc tĩnh mạch cảnh trong,Nhiễm trùng vùng hầu họng và huyết khối tĩnh mạch phổi,Nhiễm trùng ngoài da và huyết khối tĩnh mạch cảnh trong,Nhiễm trùng ngoài da và huyết khối tĩnh mạch phổi,,a,
noi-axp-034,noi,Áp xe phổi,Hô hấp,"Áp xe phổi do hít phải, trừ:","Sau phẫu thuật vùng tai mũi họng, răng hàm mặt",Sặc dị vật,"Sau viêm mủ xoang, amidan, chân răng",Nhiễm trùng máu do mụn nhọt,,d,
noi-axp-035,noi,Áp xe phổi,Hô hấp,Áp xe phổi đường kế cận thường gặp nhất là do:,Áp xe gan đường mật,Áp xe gan amip,Viêm mủ màng phổi,Viêm mủ màng ngoài tim,,b,
noi-axp-036,noi,Áp xe phổi,Hô hấp,Đa số trường hợp áp xe phổi khởi đầu là một,Viêm phổi nặng,Hội chứng cúm,Hội chứng viêm long đường hô hấp trên,Hội chứng suy hô hấp cấp tính (ards),,a,
noi-axp-037,noi,Áp xe phổi,Hô hấp,Số lượng ộc mủ trung bình của áp xe phổi??? C chứ,100 - 200 ml/24h,200 - 350 ml/24h,300 - 500 ml/24h → theo sách,350 - 600 ml/24h,,c,
noi-axp-038,noi,Áp xe phổi,Hô hấp,Tính chất của mủ trong áp xe phổi,Mủ thối như cóc chết do vi khuẩn yếm khí,Mủ màu chocolate do amip,Mủ màu vàng như mật do áp xe đường mật vỡ,Tất cả đều đúng,,d,
noi-axp-039,noi,Áp xe phổi,Hô hấp,"Phân biệt áp xe phổi và tràn dịch-tràn khí màng phổi trên Xquang, chọn SAI:",Chỉ cần phim Xquang thẳng có thể phân biệt được rõ ràng,Phải chụp thêm phim nghiêng để phân biệt,"Trên phim thẳng: hình hang tròn hoặc bầu dục, có mực nước hơi; còn hình ảnh tràn dịch-tràn khí màng phỏi thường hình cong lồi, nằm sát thành ngực","Trên phim nghiêng: hình ảnh hang cố định, không thay đổi; còn hình ảnh tràn dịch -tràn khí màng phổi thay đổi so với phim thẳng",,a,
noi-axp-040,noi,Áp xe phổi,Hô hấp,"Nguyên nhân chủ yếu gây tử vong ở bệnh nhân áp xe phổi, ngoại trừ:",Nhiễm khuẩn huyết,Suy hô hấp nặng,Suy kiệt,Ho ra máu nặng,,d,
noi-axp-041,noi,Áp xe phổi,Hô hấp,Đặc điểm không đúng của áp xe phổi cấp tính:,Triệu chứng ộc mủ xuất hiện sớm vào ngày thứ 5-6,Mủ không mùi,Thường do nhiều loại vi khuẩn gây nên,"Bắt đầu rầm rộ, tiến triển nhanh và khỏi hẳn sau 1 tháng",,c,
noi-axp-042,noi,Áp xe phổi,Hô hấp,Áp xe phổi do amip thường gặp ở:,Thùy trên phổi phải,Thùy trên phổi trái,Thùy dưới phổi phải,Thùy dưới phổi trái,,c,
noi-axp-043,noi,Áp xe phổi,Hô hấp,Đường vào của amip gây áp xe phổi trái,Do áp xe gan trái vỡ qua cơ hoành,Do áp xe gan phải vỡ qua cơ hoành,Do amip theo đường máu lên phổi gây bệnh,Do amip theo đường bạch huyết lên phổi gây bệnh,,d,
noi-axp-044,noi,Áp xe phổi,Hô hấp,"Bệnh nhân áp xe phổi khạc mủ màu vàng, vị đắng gợi ý:",Áp xe phổi do amip,Áp xe phổi do áp xe đường mật vỡ,Áp xe mủ thối,B và c đúng,,b,
noi-axp-045,noi,Áp xe phổi,Hô hấp,Chẩn đoán xác định áp xe phổi thể điển hình dựa vào:,Hội chứng nhiễm trùng,Triệu chứng ộc mủ,Xquang có hình hang có mức nước-hơi,Cả 3 đáp án trên,,d,
noi-axp-046,noi,Áp xe phổi,Hô hấp,Chẩn đoán lâm sàng áp xe phổi:,Hội chứng đông đặc + khạc mủ,Hội chứng đông đặc + hội chứng nhiễm khuẩn,Hội chứng 3 giảm + khạc mủ,Hội chứng 3 giảm + hội chứng nhiễm khuẩn,,a,
noi-axp-047,noi,Áp xe phổi,Hô hấp,Hình ảnh Xquang ngực của ung thư phổi áp xe hóa:,"Hang có thành mỏng, thường lệch tâm, xung quang có các tua gai, ít khi có hình ảnh mức nước hơi","Hang có thành dày, thường lệch tâm, xung quang có các tua gai","Hang có thành dày, thường lệch tâm, xung quang có các tua gai, thường gặp mức nước hơi","Hang có thành mỏng, thường lệch tâm, xung quanh có các tua gai, thường gặp mức nước hơi",,b,
noi-axp-048,noi,Áp xe phổi,Hô hấp,Thời gian sử dụng kháng sinh điều trị áp xe phổi tối thiểu là:,2 tuần,3 tuần,4 tuần,6 tuần,,c,
noi-axp-049,noi,Áp xe phổi,Hô hấp,"Điều trị áp xe phổi do vi khuẩn yếm khí, ngoại trừ:",Cephalosporin thế hệ 3 + aminosid,Penicilin g + metronidazol,Penicilin g + clindamycin,Augmentin + metronidazol,,a,
noi-axp-050,noi,Áp xe phổi,Hô hấp,Điều trị áp xe phổi do vi khuẩn gram âm,Penicilin g + aminosid,Augmentin + aminosid,Cephalosporin thế hệ 3 + aminosid,Cephalosporin thế hệ 3 + fluoroquinolon,,c,
noi-axp-051,noi,Áp xe phổi,Hô hấp,Điều trị áp xe phổi do tụ cầu kháng thuốc:,Penicilin g + clindamycin,Oxacillin + fluoroquinolon,Vancomycin + aminosid,Cephalosporin thế hệ 3 + aminosid,,c,
noi-axp-052,noi,Áp xe phổi,Hô hấp,Điều trị dẫn lưu ổ áp xe phổi KHÔNG đúng:,Dựa vào Xquang hoặc CLVT để chọn tư thế dẫn lưu,Vỗ rung dẫn lưu tư thế 2-3 lần mỗi ngày,Dẫn lưu thùy đỉnh bệnh nhân nằm ngửa đầu hết cỡ về phía sau,Dẫn lưu thùy đáy bệnh nhân nằm dốc đầu,,c,
noi-axp-053,noi,Áp xe phổi,Hô hấp,Chỉ định chọc dẫn lưu mủ qua thành ngực áp xe phổi KHÔNG đúng:,Ổ áp xe ở sát thành ngực,Ổ áp xe thông với phế quản,Ổ áp xe dính với màng phổi,Ổ áp xe ở ngoại vi,,b,
noi-axp-054,noi,Áp xe phổi,Hô hấp,Chỉ định phẫu thuật áp xe phổi KHÔNG đúng:,Ổ áp xe đường kính > 10cm,Ổ áp xe phổi mạn tính,Ung thư phổi tế bào nhỏ áp xe hóa,"Áp xe phổi có ho ra máu nặng, tái phát",,c,
noi-axp-055,noi,Áp xe phổi,Hô hấp,Loại vi khuẩn thường gặp nào gây áp xe phổi đa ổ:,Streptococcus Pneumoniae,Pseudomonas Aerigunosa,Legionella Pneumonia,Staphylococcus Aureus,,d,
noi-axp-056,noi,Áp xe phổi,Hô hấp,Chỉ định phẫu thuật của abces phổi:,Kích thước trên 5cm,Abces kèm ho máu tái phát,Abces kèm giãn phế quản lan tòa,Abces phổi ở sát thành ngực,,b,
noi-axp-057,noi,Áp xe phổi,Hô hấp,Abces phổi giai đoạn ộc mủ cần chẩn đoán phân biệt với:,Lao sơ nhiễm 🡪 Lao phổi có hang,Giãn phế quản khu trú,Viêm phổi,Cả 3 đáp án trên,,b,
noi-axp-058,noi,Áp xe phổi,Hô hấp,Abces phổi điều trị kháng sinh trong bao lâu:,7 đến 10 ngày,1 đến 2 tháng,2 đến 3 tháng,4 đến 6 tuần,,d,
noi-axp-059,noi,Áp xe phổi,Hô hấp,Bệnh nhân có tổn thương trên XQ: Chọn tư thế dẫn lưu đúng:,"Nghiêng phải, đầu thấp","Nghiêng trái, đầu thấp","Nằm sấp, đầu thấp",Ngồi thõng 2 chân,,c,
noi-axp-060,noi,Áp xe phổi,Hô hấp,"Bệnh nhân có tổn thương trên XQ: Sau 3 ngày điều trị, bệnh nhân xuất hiện khó thở, thở 30 lần/phút, đau ngực P, khám có hội chứng 3 giảm đáy phổi P. Chẩn đoán nghĩ nhiều đến:",Tràn mủ trung thất,Tràn mủ - tràn khí màng phổi,Tràn mủ màng phổi,Tràn mủ màng tim,,c,
noi-axp-061,noi,Áp xe phổi,Hô hấp,Bệnh nhân có tổn thương trên XQ: Xử trí trong trường hợp đó tốt nhất là:,Mở màng phổi tối thiểu,Thở oxy,Phẫu thuật,"Dẫn lưu sớm, kết hợp bơm rửa hàng ngày + Kháng sinh",,d,
noi-axp-062,noi,Áp xe phổi,Hô hấp,"BN nữ 30 tuổi, áp xe phổi 3 ngày điều trị bằng kháng sinh và dẫn lưu tư thế, đột nhiên đau ngực khó thở lồng ngưc phải căng phồng. (Trong đề kèm ảnh phim X – quang ngực: có tràn khí tràn dich bên P xẹp phổi bên T, đấy là chủ quan mình nhìn phim thấy thế) Điều trị gì:","Hút liên tục, kháng sinh",Phẫu thuật cấp cứu,,,,a,
noi-axp-063,noi,Áp xe phổi,Hô hấp,Trong áp xe phổi: Gr(-): cepha 3 (cefotaxime + ceftazidime 3-6 g/d) + gentamicin/amikacin. — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-064,noi,Áp xe phổi,Hô hấp,Trong áp xe phổi: Yếm khí: augmenti 3-6 g/d + metronidazole 1- 1.5 g/d. — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-065,noi,Áp xe phổi,Hô hấp,Trong áp xe phổi: Tụ cầu: oxacillin 6-12g/d (vacomycin 1-2 g/d) + amikacin. — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-066,noi,Áp xe phổi,Hô hấp,"Trong áp xe phổi: TK mủ xanh: ceftazidime 3-6 g/d + quinolone (ciprofloxacin 1g/d, levofloxacin 750 mg/d, moxifloxacin 400 mg/d) — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-axp-067,noi,Áp xe phổi,Hô hấp,Trong áp xe phổi: Amip: metronidazole 1.5 g/d. — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-068,noi,Áp xe phổi,Hô hấp,Nguyên tắc dùng kháng sinh điều trị áp xe phổi: Phải phối hợp ít nhất 2 loại kháng sinh — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-069,noi,Áp xe phổi,Hô hấp,Nguyên tắc dùng kháng sinh điều trị áp xe phổi: Phải dùng liều cao ngay từ đầu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-070,noi,Áp xe phổi,Hô hấp,Nguyên tắc dùng kháng sinh điều trị áp xe phổi: Phải dùng kháng sinh ngay khi nghi ngờ áp xe phổi — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-071,noi,Áp xe phổi,Hô hấp,Nguyên tắc dùng kháng sinh điều trị áp xe phổi: Chỉ được điều trị kháng sinh theo kháng sinh đồ — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-072,noi,Áp xe phổi,Hô hấp,"Trường hợp trong ổ hoại tử KHÔNG có vi khuẩn: ngoài ra gặp trong: sặc dầu, sặc thức ăn, hóa chất, nhiễm nấm, KST: Áp xe phổi nguyên phát — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-axp-073,noi,Áp xe phổi,Hô hấp,"Trường hợp trong ổ hoại tử KHÔNG có vi khuẩn: ngoài ra gặp trong: sặc dầu, sặc thức ăn, hóa chất, nhiễm nấm, KST: Viêm phổi hoại tử — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-axp-074,noi,Áp xe phổi,Hô hấp,"Trường hợp trong ổ hoại tử KHÔNG có vi khuẩn: ngoài ra gặp trong: sặc dầu, sặc thức ăn, hóa chất, nhiễm nấm, KST: Viêm phổi áp xe hóa — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-axp-075,noi,Áp xe phổi,Hô hấp,"Trường hợp trong ổ hoại tử KHÔNG có vi khuẩn: ngoài ra gặp trong: sặc dầu, sặc thức ăn, hóa chất, nhiễm nấm, KST: Ung thư phổi áp xe hóa — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-axp-076,noi,Áp xe phổi,Hô hấp,Chẩn đoán áp xe phổi mạn tính khi: Sau 3 tháng điều trị tích cực bệnh không khỏi — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-077,noi,Áp xe phổi,Hô hấp,Chẩn đoán áp xe phổi mạn tính khi: Sau 6 tháng điều trị tích cực bệnh không khỏi — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-078,noi,Áp xe phổi,Hô hấp,Chẩn đoán áp xe phổi mạn tính khi: Thời gian bệnh diễn biến > 3 tuần — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-079,noi,Áp xe phổi,Hô hấp,Chẩn đoán áp xe phổi mạn tính khi: Thời gian bệnh diễn biến > 6 tuần — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-080,noi,Áp xe phổi,Hô hấp,Khám phổi bệnh nhân áp xe phổi có thể có: Rale nổ vùng phổi tương ứng — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-081,noi,Áp xe phổi,Hô hấp,Khám phổi bệnh nhân áp xe phổi có thể có: Hội chứng đông đặc — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-082,noi,Áp xe phổi,Hô hấp,Khám phổi bệnh nhân áp xe phổi có thể có: Hội chứng 3 giảm — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-083,noi,Áp xe phổi,Hô hấp,Khám phổi bệnh nhân áp xe phổi có thể có: Hội chứng hang — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-084,noi,Áp xe phổi,Hô hấp,Vị trí tổn thương của áp xe phổi: 3/4 ổ áp xe ở thùy trên — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-085,noi,Áp xe phổi,Hô hấp,Vị trí tổn thương của áp xe phổi: 1/4 ổ áp xe ở thùy dưới — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-086,noi,Áp xe phổi,Hô hấp,Vị trí tổn thương của áp xe phổi: Phổi phải gặp nhiều hơn phổi trái — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-087,noi,Áp xe phổi,Hô hấp,Vị trí tổn thương của áp xe phổi: Không có trường hợp nào nhiều ổ áp xe nhỏ mà ở cả 2 phổi — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-088,noi,Áp xe phổi,Hô hấp,Các nguyên nhân gây áp xe phổi đa ổ: Tụ cầu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-089,noi,Áp xe phổi,Hô hấp,Các nguyên nhân gây áp xe phổi đa ổ: Hội chứng lamierre — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-090,noi,Áp xe phổi,Hô hấp,Các nguyên nhân gây áp xe phổi đa ổ: Nhiễm trùng huyết — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-091,noi,Áp xe phổi,Hô hấp,Các nguyên nhân gây áp xe phổi đa ổ: Viêm nội tâm mạc nhiễm khuẩn — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-092,noi,Áp xe phổi,Hô hấp,Đường vào của vi khuẩn gây áp xe: Đường vào phế quản — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-093,noi,Áp xe phổi,Hô hấp,Đường vào của vi khuẩn gây áp xe: Đường máu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-094,noi,Áp xe phổi,Hô hấp,Đường vào của vi khuẩn gây áp xe: Đường kế cận — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-095,noi,Áp xe phổi,Hô hấp,Đường vào của vi khuẩn gây áp xe: Đường bạch huyết — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-096,noi,Áp xe phổi,Hô hấp,Tắc mạch phổi nhiễm khuẩn gây áp xe phổi thường do: Tụ cầu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-097,noi,Áp xe phổi,Hô hấp,Tắc mạch phổi nhiễm khuẩn gây áp xe phổi thường do: Vi khuẩn yếm khí — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-098,noi,Áp xe phổi,Hô hấp,Tắc mạch phổi nhiễm khuẩn gây áp xe phổi thường do: Nấm candida — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-099,noi,Áp xe phổi,Hô hấp,Tắc mạch phổi nhiễm khuẩn gây áp xe phổi thường do: Phế cầu — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-100,noi,Áp xe phổi,Hô hấp,Áp xe phổi thứ phát: Áp xe phổi do viêm phổi hít phải — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-101,noi,Áp xe phổi,Hô hấp,Áp xe phổi thứ phát: Áp xe phổi xảy ra ở người hoàn toàn khỏe mạnh — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-axp-102,noi,Áp xe phổi,Hô hấp,Áp xe phổi thứ phát: Áp xe phổi do nhiễm trùng huyết — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-103,noi,Áp xe phổi,Hô hấp,Áp xe phổi thứ phát: Áp xe phổi do giãn phế quản — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-axp-104,noi,Áp xe phổi,Hô hấp,Nguyên nhân gây áp xe phổi: Vi khuẩn — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
