id,subject,chapter,group,case_stem,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-021,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Bệnh nhân vào cấp cứu với nhịp tim 180 chu kỳ/phút, mạch quay yếu, huyết áp tụt 80/50 mmHg, vã mồ hôi lạnh, lơ mơ. Đây là bệnh cảnh của:",Rối loạn thần kinh thực vật,Cơn hoảng loạn,Trụy mạch do rối loạn nhịp nguy hiểm gây suy sụp huyết động,Suy tim mất bù cấp do quá tải dịch,,c,"Rối loạn nhịp tần số quá nhanh gây mất huyết động (tụt HA, rối loạn tri giác, sốc) là tình trạng cấp cứu cần sốc điện chuyển nhịp ngay lập tức. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-022,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Nghe tim thấy nhịp rất đều đặn, tần số chính xác 150 chu kỳ/phút, không đáp ứng với các nghiệm pháp cường phế vị. Bệnh lý nào cần nghĩ đến đầu tiên?",Rung nhĩ,Cuồng nhĩ với block nhĩ thất 2:1,Nhịp nhanh xoang sinh lý,Block nhĩ thất cấp 3,,b,"Bẫy kinh điển: Tần số sóng cuồng nhĩ (sóng F) thường khoảng 300 l/p. Khi dẫn truyền qua nút AV với tỷ lệ block 2:1, tần số thất sẽ rất đều và đúng ở mốc 150 l/p. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-023,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Trong một số cơn nhịp nhanh kịch phát trên thất, sau khi cắt cơn bệnh nhân có thể đi tiểu rất nhiều. Điều này do cơ tim tăng tiết chất nào?",Aldosterone,Peptide lợi niệu tâm nhĩ (ANP),Renin,ADH,,b,"Nhịp nhanh làm tâm nhĩ căng dãn, kích thích tiết ANP gây lợi tiểu và giãn mạch nhẹ, giải thích hiện tượng đa niệu sau cơn nhịp nhanh kịch phát. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-024,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Dấu hiệu phân ly nhĩ - thất trên lâm sàng và điện tâm đồ là chìa khóa cực kỳ quan trọng để chẩn đoán phân biệt giữa 2 tình trạng nào?,Nhịp nhanh thất và nhịp nhanh trên thất có dẫn truyền lệch hướng,Rung nhĩ và cuồng nhĩ,Block nhĩ thất cấp 1 và cấp 2,Ngoại tâm thu nhĩ và ngoại tâm thu thất,,a,Nhịp nhanh QRS giãn rộng luôn phải chẩn đoán phân biệt NNT và NNTT dẫn truyền lệch hướng. Sự hiện diện của phân ly nhĩ thất khẳng định chắc chắn 100% đó là nhịp nhanh thất. Nguồn: Bệnh học nội khoa YHN.
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-025,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Tiêu chuẩn điện tâm đồ cơ bản nhất để chẩn đoán rung nhĩ là:,"Mất sóng P, thay bằng các sóng f lăn tăn, khoảng RR không đều hoàn toàn",Sóng P hình răng cưa đều đặn ở các chuyển đạo dưới,Phức bộ QRS giãn rộng > 0.12s ở mọi bệnh nhân,Khoảng PR kéo dài cố định trên 0.20s,,a,"Dấu hiệu kinh điển của rung nhĩ trên ECG: vắng mặt sóng P xoang, thay bằng sóng f (fibrillation) biến thiên và đáp ứng thất (khoảng RR) không đều hoàn toàn. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-026,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Block nhĩ thất cấp 1 được định nghĩa trên điện tâm đồ khi khoảng PR kéo dài lớn hơn mốc nào?,0.12 giây,0.16 giây,0.20 giây,0.24 giây,,c,PR > 0.20 giây (tương đương 5 ô vuông nhỏ) là tiêu chuẩn hằng định để chẩn đoán block nhĩ thất cấp 1 ở người trưởng thành. Nguồn: Bệnh học nội khoa YHN.
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-027,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Chu kỳ Wenckebach (Block nhĩ thất độ 2 Mobitz type I) trên điện tâm đồ có đặc điểm nhận diện nào?,"PR kéo dài hằng định, thỉnh thoảng mất một QRS",PR dài dần ra sau mỗi nhịp cho đến khi một sóng P không có QRS đi kèm (rớt nhịp),PR ngắn dần lại sau mỗi nhịp,Sóng P và phức bộ QRS hoàn toàn không liên hệ với nhau,,b,"Đặc trưng của chu kỳ Wenckebach là sự mệt mỏi dần của nút nhĩ thất, thể hiện qua PR dài dần rồi mất hẳn một nhát bóp thất, sau đó chu kỳ lặp lại. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-028,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Hội chứng Wolff-Parkinson-White (WPW) biểu hiện trên điện tâm đồ cơ sở (lúc không có cơn nhịp nhanh) bằng tam chứng nào?,"PR ngắn, sóng delta, QRS giãn rộng","PR dài, sóng delta, QRS hẹp","PR ngắn, sóng T âm sâu, khoảng QT dài","Sóng P phế, ST chênh lên, QRS hẹp",,a,PR ngắn do dẫn truyền tắt qua cầu Kent (không bị làm chậm). QRS giãn rộng là do sự kết hợp của sóng delta (khử cực thất sớm qua đường phụ) và phức bộ QRS bình thường. Nguồn: Bệnh học nội khoa YHN.
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-029,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Theo chuẩn lâm sàng, ngưỡng khoảng QT hiệu chỉnh (QTc) trên điện tâm đồ bắt đầu báo động nguy cơ cao gây cơn xoắn đỉnh là trên mức nào?",> 400 ms,> 440 ms,> 460 ms,> 500 ms,,d,"Dù QTc trên 450ms (nam) hay 460ms (nữ) là bất thường, nhưng nguy cơ cao xoắn đỉnh đe dọa tính mạng thực sự gia tăng tuyến tính và báo động khi QTc > 500 ms. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-030,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Nhịp nhanh thất (VT) được định nghĩa trên điện tâm đồ khi có ít nhất bao nhiêu ngoại tâm thu thất đi liên tiếp nhau?,2,3,4,5,,b,Định nghĩa kinh điển: Nhịp nhanh thất là chuỗi từ 3 ngoại tâm thu thất liên tiếp trở lên với tần số > 100 chu kỳ/phút. Nguồn: CURRENT Medical Diagnosis & Treatment 2026.
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-031,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Thăm dò cận lâm sàng nào là ""tiêu chuẩn vàng"" để loại trừ huyết khối tiểu nhĩ trái trước khi tiến hành chuyển nhịp cho bệnh nhân rung nhĩ?",Siêu âm tim qua thành ngực,Siêu âm tim qua thực quản,Chụp cộng hưởng từ tim,Chụp động mạch vành,,b,"Siêu âm tim qua thành ngực rất khó nhìn rõ tiểu nhĩ trái. Siêu âm tim qua thực quản (TEE) là đầu dò nằm ngay sau nhĩ trái, cho phép phát hiện huyết khối tiểu nhĩ chính xác nhất. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-032,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Cấu hình QRS trong các cơn nhịp nhanh trên thất thường có đặc điểm gì?,Luôn hẹp (< 0.12s) trừ khi có block nhánh từ trước hoặc dẫn truyền lệch hướng,Luôn giãn rộng (> 0.12s) trong mọi trường hợp,Thường xuyên thay đổi trục điện tim luân phiên,Luôn đi kèm ST chênh lên dạng vòm,,a,"Do xung động xuất phát từ trên thất nên vẫn đi xuống thất qua hệ His-Purkinje bình thường, khiến QRS hẹp, trừ khi có bất thường dẫn truyền nội thất. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-033,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Máy ghi điện tâm đồ cấy dưới da (Implantable loop recorder) được ưu tiên chỉ định nhất trong tình huống nào?,Đánh giá hồi hộp trống ngực xảy ra hằng ngày,"Ngất không rõ nguyên nhân, tần suất thưa thớt (vài tháng mới bị 1 lần)",Theo dõi nhịp tim trong vòng 24 giờ đầu sau nhồi máu cơ tim,Đánh giá chức năng thất trái sau viêm cơ tim cấp,,b,"Holter 24h chỉ bắt được nhịp nếu triệu chứng xảy ra trong ngày. Với ngất thưa thớt, Loop recorder cấy dưới da có thể theo dõi tới 3 năm để bắt trúng thời điểm rối loạn nhịp. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-034,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Một bệnh nhân trẻ bị nhịp nhanh kịch phát trên thất, huyết động ổn định, đã thất bại với nghiệm pháp Valsalva. Thuốc cắt cơn lựa chọn hàng đầu là:",Amiodarone tĩnh mạch,Lidocain tĩnh mạch,Adenosine tĩnh mạch,Digoxin tĩnh mạch,,c,"Adenosine tiêm tĩnh mạch nhanh là thuốc đầu tay (Nhóm I) để cắt cơn AVNRT vì tác dụng cực nhanh và thời gian bán thải siêu ngắn, rất an toàn. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-035,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Cơ chế tác dụng chính của Adenosine trong việc cắt cơn nhịp nhanh vào lại nút nhĩ thất (AVNRT) là gì?,Chẹn tạm thời và hoàn toàn dẫn truyền qua nút nhĩ thất,Ức chế vĩnh viễn kênh canxi ở tâm thất,Kéo dài thời gian tái cực tâm nhĩ,Kích thích thụ thể beta giao cảm,,a,"Adenosine gắn vào thụ thể A1 gây thoát kali làm tăng phân cực tế bào, gây block dẫn truyền hoàn toàn qua nút nhĩ thất trong vài giây, đủ để ""cắt đứt"" vòng vào lại. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-036,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Thuốc nào sau đây CHỐNG CHỈ ĐỊNH để kiểm soát tần số thất ở bệnh nhân rung nhĩ có kèm hội chứng WPW?,Amiodarone,Procainamide,Digoxin,Ibutilide,,c,"Bẫy sinh tử: Digoxin, Chẹn beta và Chẹn kênh canxi ức chế nút nhĩ thất, làm xung động từ nhĩ ""dồn"" toàn bộ qua đường phụ Kent, dẫn đến đáp ứng thất cực nhanh gây rung thất. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-037,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Bệnh nhân nhịp chậm xoang 35 chu kỳ/phút, huyết áp 80/50 mmHg, lơ mơ. Thuốc cấp cứu đầu tay nên dùng là:",Amiodarone tiêm tĩnh mạch,Atropine tiêm tĩnh mạch,Adenosine tiêm tĩnh mạch,Verapamil tiêm tĩnh mạch,,b,Atropine (kháng cholinergic) là thuốc đầu tay cho nhịp chậm có huyết động không ổn định để nâng nhịp tim tạm thời trong lúc chờ các biện pháp khác (như tạo nhịp). Nguồn: Bệnh học nội khoa YHN.
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-038,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Can thiệp cấp cứu quan trọng và ưu tiên nhất ở bệnh nhân nhịp nhanh thất vô mạch hoặc rung thất là:,Tiêm Adrenaline và chờ đợi đáp ứng,Sốc điện phá rung không đồng bộ ngay lập tức,Tiêm Lidocain tĩnh mạch liều cao,Sốc điện đồng bộ với sóng R,,b,"Trong rung thất/nhịp nhanh thất vô mạch, sốc điện khử rung không đồng bộ càng sớm thì tỷ lệ sống còn càng cao. Sốc đồng bộ (cardioversion) chỉ dùng khi bệnh nhân còn mạch. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-039,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Amiodarone thuộc nhóm thuốc chống loạn nhịp nào theo phân loại kinh điển Vaughan Williams?,Nhóm I (Chẹn kênh Natri),Nhóm II (Chẹn thụ thể Beta),Nhóm III (Kéo dài thời gian tái cực/Chẹn kênh Kali),Nhóm IV (Chẹn kênh Canxi),,c,"Dù Amiodarone có đặc tính của cả 4 nhóm, nó được phân loại chính thức vào Nhóm III vì cơ chế nổi bật là kéo dài thời kỳ trơ và thời gian điện thế hoạt động. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-040,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Thuốc hoặc chế phẩm nào là lựa chọn đặc hiệu và ưu tiên nhất để điều trị cắt cơn xoắn đỉnh?,Canxi clorua tĩnh mạch,Magie sulfate tĩnh mạch,Kali clorua uống,Natri bicarbonate tĩnh mạch,,b,"Magie sulfate tĩnh mạch (MgSO4) là phương pháp điều trị đặc hiệu nhất để ức chế hoạt động nảy cò trong xoắn đỉnh, hiệu quả ngay cả khi magie máu bình thường. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-041,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,"Bệnh nhân được chẩn đoán Block nhĩ thất độ 3 mạn tính, đã có nhiều cơn ngất. Phương pháp điều trị tối ưu nhất giúp phòng ngừa đột tử là:",Dùng Atropine duy trì suốt đời đường uống,Triệt đốt nút nhĩ thất bằng năng lượng sóng có tần số radio (RF),Cấy máy tạo nhịp tim vĩnh viễn,Sốc điện chuyển nhịp định kỳ,,c,"Block nhĩ thất độ 3 có triệu chứng (ngất) là chỉ định tuyệt đối (Nhóm I) để cấy máy tạo nhịp vĩnh viễn, vì thuốc không có tác dụng lâu dài và gây nhiều tác dụng phụ. Nguồn: Bệnh học nội khoa YHN."
noi-cac-roi-loan-nhip-tim-thuong-gap-mcq-042,noi,Các rối loạn nhịp tim thường gặp,Tim mạch,,Tác dụng không mong muốn quan trọng nào cần được theo dõi định kỳ qua xét nghiệm máu khi sử dụng Amiodarone kéo dài?,Suy thận cấp,Rối loạn chức năng tuyến giáp,Tăng sản nướu răng,Chảy máu đường tiêu hóa,,b,"Amiodarone chứa khoảng 37% iod theo trọng lượng, cấu trúc tương tự hormone tuyến giáp, do đó có thể gây suy giáp hoặc cường giáp. Cần xét nghiệm TSH định kỳ. Nguồn: CURRENT Medical Diagnosis & Treatment 2026."
